,Unnamed: 0.1,Unnamed: 0,Order Id,Order Status,Shipping Mode,shipping date,order date,Customer Id,discount percent,Order Total,Item Id,Product Price,Order Quantity,Profit Per Order
188,270,321,56618,PROCESSING,Standard Class,04/10/17 11:27,04/06/17 11:27,2329,0.170000002,99.58000183,141623,59.99000168,2,36.84999847
189,272,323,2937,PROCESSING,Standard Class,2/15/2015 20:36,02/12/15 20:36,10860,0.0,100.0,7333,50.0,2,35.0
190,274,325,58623,PROCESSING,Standard Class,05/09/17 17:53,05/05/17 17:53,5088,0.01,99.0,146742,50.0,2,0.0
191,276,327,5348,PROCESSING,Standard Class,3/24/2015 1:17,3/20/2015 1:17,10966,0.029999999,97.0,13366,50.0,2,10.96000004
192,277,328,59742,PROCESSING,Standard Class,5/25/2017 1:56,5/22/2017 1:56,3997,0.039999999,96.0,149496,50.0,2,41.27999878
193,278,329,59498,PROCESSING,Standard Class,5/22/2017 12:26,5/18/2017 12:26,8746,0.039999999,76.77999878,148919,39.99000168,2,26.87000084
194,279,330,3459,PROCESSING,Standard Class,2/25/2015 11:29,2/20/2015 11:29,3687,0.050000001,75.98000336,8590,39.99000168,2,34.18999863
195,281,332,53455,PROCESSING,Standard Class,2/25/2017 7:19,2/19/2017 7:19,8993,0.050000001,95.0,133575,50.0,2,11.88000011
196,282,333,2014,PROCESSING,Standard Class,02/04/15 09:14,1/30/2015 9:14,5875,0.059999999,132.3000031,5047,70.0,2,18.52000046
197,283,334,55899,PROCESSING,Standard Class,3/31/2017 23:33,3/26/2017 23:33,2502,0.07,46.5,139774,25.0,2,17.44000053
198,284,335,52582,PROCESSING,Standard Class,02/09/17 13:27,02/06/17 13:27,9563,0.07,93.0,131429,50.0,2,30.22999954
199,285,337,57829,PROCESSING,Standard Class,4/29/2017 3:43,4/24/2017 3:43,3131,0.090000004,72.77999878,144695,39.99000168,2,24.60000038
200,286,338,56217,PROCESSING,Standard Class,04/03/17 14:58,3/31/2017 14:58,4140,0.100000001,71.98000336,140615,39.99000168,2,35.99000168
201,287,339,5893,PROCESSING,Standard Class,04/01/15 00:13,3/28/2015 0:13,4539,0.100000001,71.98000336,14655,39.99000168,2,17.12999916
202,288,340,5528,PROCESSING,Standard Class,3/26/2015 16:21,3/22/2015 16:21,6071,0.100000001,90.0,13796,50.0,2,41.40000153
203,290,342,52353,PROCESSING,Standard Class,02/07/17 05:14,02/03/17 05:14,9634,0.100000001,90.0,130831,50.0,2,21.42000008
204,291,343,1784,PROCESSING,Standard Class,02/01/15 00:39,1/27/2015 0:39,8010,0.100000001,90.0,4452,50.0,2,28.17000008
205,293,346,4487,PROCESSING,Standard Class,03/10/15 11:38,03/07/15 11:38,1975,0.129999995,87.0,11226,50.0,2,23.48999977
206,298,352,3539,PROCESSING,Standard Class,2/26/2015 15:31,2/21/2015 15:31,8498,0.180000007,82.0,8807,50.0,2,7.21999979
207,305,359,5712,PROCESSING,Standard Class,3/28/2015 8:49,3/25/2015 8:49,8925,0.059999999,47.22999954,14229,24.98999977,2,13.69999981
208,307,361,8095,PROCESSING,Standard Class,05/05/15 03:41,4/29/2015 3:41,7347,0.119999997,84.45999908,20211,47.99000168,2,26.44000053
209,308,363,75891,COMPLETE,Standard Class,1/14/2018 19:38,01/12/18 19:38,19444,0.25,245.8099976,179206,327.75,1,103.2399979
210,309,364,75890,COMPLETE,Second Class,1/18/2018 19:17,01/12/18 19:17,19443,0.0,327.75,179205,327.75,1,81.94000244
211,310,365,75889,COMPLETE,Standard Class,1/17/2018 18:56,01/12/18 18:56,19442,0.01,324.4700012,179204,327.75,1,24.34000015
212,311,367,75887,COMPLETE,Standard Class,1/15/2018 18:14,01/12/18 18:14,19440,0.029999999,317.9200134,179202,327.75,1,111.2699966
213,312,368,75886,CANCELED,Standard Class,1/14/2018 17:53,01/12/18 17:53,19439,0.039999999,314.6400146,179201,327.75,1,114.2099991
214,313,370,75884,PENDING,Standard Class,1/17/2018 17:11,01/12/18 17:11,19437,0.059999999,309.7200012,179199,327.75,1,37.16999817
215,314,371,75883,COMPLETE,First Class,1/14/2018 16:50,01/12/18 16:50,19436,0.07,304.8099976,179198,327.75,1,146.3099976
216,315,372,75882,PENDING,Standard Class,1/15/2018 16:29,01/12/18 16:29,19435,0.090000004,298.25,179197,327.75,1,74.55999756
217,316,373,75881,COMPLETE,Standard Class,1/14/2018 16:08,01/12/18 16:08,19434,0.100000001,294.980011,179196,327.75,1,59.0
218,317,374,75880,COMPLETE,Standard Class,1/18/2018 15:47,01/12/18 15:47,19433,0.119999997,288.4200134,179195,327.75,1,83.63999939
219,318,375,75879,PROCESSING,Standard Class,1/17/2018 15:26,01/12/18 15:26,19432,0.129999995,285.1400146,179194,327.75,1,136.8699951
220,319,376,75878,COMPLETE,Standard Class,1/16/2018 15:05,01/12/18 15:05,19431,0.150000006,278.5899963,179193,327.75,1,20.88999939
221,320,378,75876,PENDING,Standard Class,1/14/2018 14:23,01/12/18 14:23,19429,0.170000002,272.0299988,179191,327.75,1,36.18000031
222,321,379,75875,PENDING_PAYMENT,Second Class,1/18/2018 14:02,01/12/18 14:02,19428,0.180000007,268.7600098,179190,327.75,1,131.6900024
223,322,380,75874,PENDING_PAYMENT,Standard Class,1/17/2018 13:41,01/12/18 13:41,19427,0.200000003,262.2000122,179189,327.75,1,91.76999664
224,323,382,75872,PENDING,Standard Class,1/15/2018 12:59,01/12/18 12:59,19425,0.0,327.75,179187,327.75,1,144.2100067
225,324,383,75871,COMPLETE,First Class,1/14/2018 12:38,01/12/18 12:38,19424,0.01,324.4700012,179186,327.75,1,32.45000076
226,325,384,75870,COMPLETE,First Class,1/14/2018 12:17,01/12/18 12:17,19423,0.02,321.2000122,179185,327.75,1,93.15000153
227,326,385,75869,COMPLETE,First Class,1/14/2018 11:56,01/12/18 11:56,19422,0.029999999,317.9200134,179184,327.75,1,79.48000336
228,327,386,75868,PROCESSING,First Class,1/14/2018 11:35,01/12/18 11:35,19421,0.039999999,314.6400146,179183,327.75,1,100.6800003
229,328,387,75867,PENDING,Same Day,01/12/18 23:14,01/12/18 11:14,19420,0.050000001,311.3599854,179182,327.75,1,149.4499969
230,329,388,75866,PENDING_PAYMENT,Same Day,01/12/18 22:53,01/12/18 10:53,19419,0.059999999,309.7200012,179181,327.75,1,80.52999878
231,330,390,75864,PENDING,Standard Class,1/17/2018 10:11,01/12/18 10:11,19417,0.090000004,298.25,179179,327.75,1,146.1399994
232,331,391,75863,PENDING_PAYMENT,Standard Class,1/16/2018 9:50,01/12/18 09:50,19416,0.100000001,294.980011,179178,327.75,1,22.12000084
233,332,393,75861,COMPLETE,Standard Class,1/14/2018 9:08,01/12/18 09:08,19414,0.129999995,285.1400146,179176,327.75,1,106.9300003
234,333,396,75858,COMPLETE,Second Class,1/16/2018 8:05,01/12/18 08:05,19411,0.170000002,272.0299988,179173,327.75,1,111.5299988
235,334,397,75857,COMPLETE,Standard Class,1/15/2018 7:44,01/12/18 07:44,19410,0.180000007,268.7600098,179172,327.75,1,131.6900024
236,335,398,75856,ON_HOLD,Second Class,1/14/2018 7:23,01/12/18 07:23,19409,0.200000003,262.2000122,179171,327.75,1,85.22000122
237,336,399,75855,PENDING_PAYMENT,First Class,1/14/2018 7:02,01/12/18 07:02,19408,0.25,245.8099976,179170,327.75,1,63.90999985
238,337,402,75852,COMPLETE,Standard Class,1/15/2018 5:59,01/12/18 05:59,19405,0.02,321.2000122,179167,327.75,1,20.23999977
239,338,403,75851,PENDING,Standard Class,1/14/2018 5:38,01/12/18 05:38,19404,0.029999999,317.9200134,179166,327.75,1,111.2699966
240,339,404,75850,COMPLETE,Standard Class,1/18/2018 5:16,01/12/18 05:16,19403,0.039999999,314.6400146,179165,327.75,1,0.0
241,340,405,75849,PENDING_PAYMENT,Standard Class,1/17/2018 4:55,01/12/18 04:55,19402,0.050000001,311.3599854,179164,327.75,1,97.45999908
242,341,406,75848,PENDING_PAYMENT,Second Class,1/16/2018 4:34,01/12/18 04:34,19401,0.059999999,309.7200012,179163,327.75,1,89.8199997
243,342,407,75847,SUSPECTED_FRAUD,Second Class,1/15/2018 4:13,01/12/18 04:13,19400,0.07,304.8099976,179162,327.75,1,85.34999847
244,343,408,75846,PROCESSING,Standard Class,1/14/2018 3:52,01/12/18 03:52,19399,0.090000004,298.25,179161,327.75,1,125.2699966
245,344,409,75845,PENDING_PAYMENT,Standard Class,1/18/2018 3:31,01/12/18 03:31,19398,0.100000001,294.980011,179160,327.75,1,91.44000244
246,345,410,75844,PENDING,Standard Class,1/17/2018 3:10,01/12/18 03:10,19397,0.119999997,288.4200134,179159,327.75,1,77.87000275
247,346,411,75843,PENDING_PAYMENT,Second Class,1/16/2018 2:49,01/12/18 02:49,19396,0.129999995,285.1400146,179158,327.75,1,82.69000244
248,347,412,75842,PROCESSING,Standard Class,1/15/2018 2:28,01/12/18 02:28,19395,0.150000006,278.5899963,179157,327.75,1,69.65000153
249,348,413,75841,COMPLETE,Standard Class,1/14/2018 2:07,01/12/18 02:07,19394,0.159999996,275.3099976,179156,327.75,1,134.8999939
250,349,416,75838,PENDING_PAYMENT,First Class,1/14/2018 1:04,01/12/18 01:04,19391,0.200000003,262.2000122,179153,327.75,1,82.0699997
251,350,417,75837,CLOSED,First Class,1/14/2018 0:43,01/12/18 00:43,19390,0.25,245.8099976,179152,327.75,1,76.94000244
252,351,420,75834,PENDING_PAYMENT,Second Class,1/16/2018 23:40,01/11/18 23:40,19387,0.02,321.2000122,179149,327.75,1,93.15000153
253,352,421,75833,COMPLETE,First Class,1/13/2018 23:19,01/11/18 23:19,19386,0.029999999,317.9200134,179148,327.75,1,149.4199982
254,353,422,75832,CLOSED,First Class,1/13/2018 22:58,01/11/18 22:58,19385,0.039999999,314.6400146,179147,327.75,1,31.45999908
255,354,423,75831,PENDING_PAYMENT,First Class,1/13/2018 22:37,01/11/18 22:37,19384,0.050000001,311.3599854,179146,327.75,1,0.0
256,355,424,75830,PENDING_PAYMENT,Standard Class,1/17/2018 22:16,01/11/18 22:16,19383,0.059999999,309.7200012,179145,327.75,1,151.7599945
257,356,425,75829,PENDING_PAYMENT,Standard Class,1/16/2018 21:55,01/11/18 21:55,19382,0.07,304.8099976,179144,327.75,1,146.3099976
258,357,426,75828,ON_HOLD,Standard Class,1/15/2018 21:34,01/11/18 21:34,19381,0.090000004,298.25,179143,327.75,1,20.87999916
259,358,427,75827,COMPLETE,Standard Class,1/14/2018 21:13,01/11/18 21:13,19380,0.100000001,294.980011,179142,327.75,1,95.87000275
260,359,428,75826,CLOSED,Standard Class,1/13/2018 20:52,01/11/18 20:52,19379,0.119999997,288.4200134,179141,327.75,1,135.5599976
261,360,429,75825,COMPLETE,Standard Class,1/17/2018 20:31,01/11/18 20:31,19378,0.129999995,285.1400146,179140,327.75,1,74.13999939
262,361,430,75824,CLOSED,Standard Class,1/16/2018 20:10,01/11/18 20:10,19377,0.150000006,278.5899963,179139,327.75,1,78.0
263,362,432,75822,COMPLETE,Standard Class,1/14/2018 19:28,01/11/18 19:28,19375,0.170000002,272.0299988,179137,327.75,1,98.75
264,363,433,75821,COMPLETE,Standard Class,1/13/2018 19:07,01/11/18 19:07,19374,0.180000007,268.7600098,179136,327.75,1,26.87999916
265,364,434,75820,COMPLETE,Standard Class,1/17/2018 18:46,01/11/18 18:46,19373,0.200000003,262.2000122,179135,327.75,1,91.76999664
266,365,438,75816,PROCESSING,Standard Class,1/13/2018 17:22,01/11/18 17:22,19369,0.02,321.2000122,179131,327.75,1,28.27000046
267,366,439,75815,COMPLETE,Standard Class,1/17/2018 17:01,01/11/18 17:01,19368,0.029999999,317.9200134,179130,327.75,1,87.43000031
268,367,440,75814,PENDING_PAYMENT,Standard Class,1/16/2018 16:40,01/11/18 16:40,19367,0.039999999,314.6400146,179129,327.75,1,82.75
269,368,441,75813,PAYMENT_REVIEW,Second Class,1/15/2018 16:19,01/11/18 16:19,19366,0.050000001,311.3599854,179128,327.75,1,116.7600021
270,369,442,75812,PENDING_PAYMENT,Second Class,1/14/2018 15:58,01/11/18 15:58,19365,0.059999999,309.7200012,179127,327.75,1,148.6699982
271,370,444,75810,ON_HOLD,Second Class,1/17/2018 15:16,01/11/18 15:16,19363,0.090000004,298.25,179125,327.75,1,146.1399994
272,371,445,75809,ON_HOLD,Second Class,1/16/2018 14:55,01/11/18 14:55,19362,0.100000001,294.980011,179124,327.75,1,129.7899933
273,372,446,75808,COMPLETE,Second Class,1/15/2018 14:34,01/11/18 14:34,19361,0.119999997,288.4200134,179123,327.75,1,112.4800034
274,373,447,75807,PENDING_PAYMENT,Same Day,01/12/18 02:13,01/11/18 14:13,19360,0.129999995,285.1400146,179122,327.75,1,76.98999786
275,374,448,75806,COMPLETE,Same Day,01/12/18 01:52,01/11/18 13:52,19359,0.150000006,278.5899963,179121,327.75,1,75.22000122
276,375,449,75805,COMPLETE,Same Day,01/12/18 01:31,01/11/18 13:31,19358,0.159999996,275.3099976,179120,327.75,1,123.8899994
277,376,450,75804,COMPLETE,Same Day,01/12/18 01:10,01/11/18 13:10,19357,0.170000002,272.0299988,179119,327.75,1,133.3000031
278,377,451,75803,CLOSED,Same Day,01/12/18 00:49,01/11/18 12:49,19356,0.180000007,268.7600098,179118,327.75,1,90.83999634
279,378,453,75801,COMPLETE,Same Day,01/12/18 00:06,01/11/18 12:06,19354,0.25,245.8099976,179116,327.75,1,92.18000031
280,379,454,75800,COMPLETE,Standard Class,1/17/2018 11:45,01/11/18 11:45,19353,0.0,327.75,179115,327.75,1,40.97000122
281,380,455,75799,COMPLETE,Standard Class,1/16/2018 11:24,01/11/18 11:24,19352,0.01,324.4700012,179114,327.75,1,45.43000031
282,381,456,75798,PROCESSING,Standard Class,1/15/2018 11:03,01/11/18 11:03,19351,0.02,321.2000122,179113,327.75,1,144.5399933
283,382,457,75797,PENDING,Standard Class,1/14/2018 10:42,01/11/18 10:42,19350,0.029999999,317.9200134,179112,327.75,1,31.79000092
284,384,459,3130,PENDING_PAYMENT,Second Class,2/21/2015 16:13,2/15/2015 16:13,12069,0.25,112.5,7792,50.0,3,12.71000004
285,385,460,49521,PAYMENT_REVIEW,Second Class,12/25/2016 21:03,12/23/2016 21:03,9597,0.150000006,254.9700012,123770,99.98999786,3,95.62000275
286,386,461,30305,PAYMENT_REVIEW,Second Class,3/24/2016 8:50,3/18/2016 8:50,9702,0.050000001,113.9700012,75732,39.99000168,3,35.33000183
287,387,463,27772,PENDING_PAYMENT,Second Class,2/13/2016 9:25,02/10/16 09:25,9467,0.01,178.1699982,69517,59.99000168,3,28.51000023
288,390,466,22076,PENDING_PAYMENT,Second Class,11/21/2015 5:51,11/19/2015 5:51,2240,0.090000004,163.7700043,55227,59.99000168,3,6.21999979
289,392,469,22819,PENDING_PAYMENT,Second Class,12/05/15 02:09,11/30/2015 2:09,10368,0.200000003,95.98000336,57115,39.99000168,3,44.15000153
290,399,479,47262,PAYMENT_REVIEW,Second Class,11/23/2016 21:38,11/20/2016 21:38,8133,0.159999996,335.9700012,118161,99.98999786,4,59.13000107
291,400,480,44771,PENDING_PAYMENT,Second Class,10/17/2016 12:55,10/15/2016 12:55,1429,0.039999999,122.8399963,111824,31.98999977,4,42.99000168
292,401,481,13890,PENDING_PAYMENT,Second Class,7/28/2015 17:56,7/22/2015 17:56,9120,0.01,395.9599915,34783,99.98999786,4,138.5899963
293,402,482,17071,PENDING_PAYMENT,Second Class,09/09/15 04:22,09/07/15 04:22,12221,0.01,126.6800003,42688,31.98999977,4,0.0
294,403,483,11321,PENDING_PAYMENT,Second Class,6/17/2015 5:54,6/15/2015 5:54,9415,0.02,391.9599915,28304,99.98999786,4,141.1100006
295,407,488,68337,PENDING_PAYMENT,Second Class,9/27/2017 13:08,9/24/2017 13:08,8897,0.02,156.7599945,170841,39.99000168,4,54.86999893
296,408,489,45746,PENDING_PAYMENT,Second Class,10/31/2016 18:30,10/29/2016 18:30,7112,0.050000001,190.0,114342,50.0,4,83.59999847
297,410,493,19444,PENDING_PAYMENT,Second Class,10/16/2015 19:44,10/11/15 19:44,2916,0.100000001,180.0,48596,50.0,4,68.40000153
298,412,496,51911,PENDING_PAYMENT,Second Class,1/29/2017 18:23,1/27/2017 18:23,11339,0.01,395.9599915,129710,99.98999786,4,186.1000061
299,413,497,58239,PENDING_PAYMENT,Second Class,05/05/17 03:21,4/30/2017 3:21,10166,0.150000006,339.9700012,145723,99.98999786,4,38.41999817
300,414,498,56678,PENDING_PAYMENT,Second Class,04/11/17 08:28,04/07/17 08:28,3091,0.159999996,335.9700012,141753,99.98999786,4,131.0299988
301,416,501,56260,PENDING_PAYMENT,Second Class,04/07/17 06:02,04/01/17 06:02,6871,0.159999996,201.5700073,140708,59.99000168,4,98.76999664
302,424,511,50054,PENDING_PAYMENT,Second Class,01/05/17 15:47,12/31/2016 15:47,1362,0.039999999,192.0,125133,50.0,4,62.40000153
303,426,513,21902,PENDING_PAYMENT,Second Class,11/19/2015 16:53,11/16/2015 16:53,8485,0.059999999,189.0,54783,50.0,4,90.72000122
304,427,514,21534,PENDING_PAYMENT,Second Class,11/16/2015 7:58,11/11/15 07:58,11216,0.180000007,131.1699982,53838,39.99000168,4,13.11999989
305,428,515,45461,PENDING_PAYMENT,Second Class,10/27/2016 14:39,10/25/2016 14:39,4741,0.180000007,164.0,113596,50.0,4,50.84000015
306,430,518,32102,PENDING_PAYMENT,Second Class,4/16/2016 14:24,4/13/2016 14:24,6352,0.01,126.6800003,80279,31.98999977,4,36.74000168
307,431,519,37763,PENDING_PAYMENT,Second Class,07/09/16 05:42,07/05/16 05:42,5870,0.129999995,208.7700043,94239,59.99000168,4,102.2900009
308,438,528,17719,PENDING_PAYMENT,Second Class,9/21/2015 15:24,9/16/2015 15:24,2439,0.0,499.9500122,44274,99.98999786,5,174.9799957
309,440,530,12179,PENDING_PAYMENT,Second Class,07/02/15 18:29,6/27/2015 18:29,6310,0.029999999,290.9500122,30449,59.99000168,5,136.75
310,441,531,66275,PENDING_PAYMENT,Second Class,8/31/2017 10:44,8/25/2017 10:44,9029,0.170000002,248.9600067,165672,59.99000168,5,18.67000008
311,442,532,13140,PENDING_PAYMENT,Second Class,7/17/2015 19:10,07/11/15 19:10,295,0.170000002,248.9600067,32869,59.99000168,5,84.15000153
312,445,536,14454,PENDING_PAYMENT,Second Class,08/04/15 23:31,7/30/2015 23:31,1577,0.100000001,225.0,36153,50.0,5,29.25
313,446,537,13736,PENDING_PAYMENT,Second Class,7/22/2015 11:58,7/20/2015 11:58,1086,0.100000001,225.0,34403,50.0,5,58.5
314,448,541,65264,PENDING_PAYMENT,Second Class,8/15/2017 16:32,08/10/17 16:32,9047,0.150000006,212.5,163099,50.0,5,78.62999725
315,449,544,51226,PENDING_PAYMENT,Second Class,1/19/2017 18:23,1/17/2017 18:23,7603,0.029999999,96.94999695,128006,19.98999977,5,25.20999908
316,450,545,52576,PAYMENT_REVIEW,Second Class,02/08/17 11:21,02/06/17 11:21,6746,0.039999999,240.0,131420,50.0,5,112.8000031
317,454,550,71362,COMPLETE,Second Class,11/10/17 16:56,11/07/17 16:56,14915,0.0,461.480011,174677,461.480011,1,144.4400024
318,459,557,46224,COMPLETE,Second Class,11/10/16 17:58,11/05/16 17:58,1820,0.01,59.38999939,115551,59.99000168,1,29.70000076
319,460,558,71217,COMPLETE,Second Class,11/08/17 14:08,11/05/17 14:08,14770,0.01,456.8699951,174532,461.480011,1,114.2200012
320,461,559,63972,COMPLETE,Second Class,7/25/2017 19:53,7/22/2017 19:53,1962,0.01,128.6900024,159939,129.9900055,1,61.77000046
321,465,565,71271,COMPLETE,Second Class,11/08/17 09:03,11/06/17 09:03,14824,0.01,456.8699951,174586,461.480011,1,22.84000015
322,468,568,16953,COMPLETE,Second Class,09/09/15 11:02,09/05/15 11:02,2078,0.01,128.6900024,42378,129.9900055,1,34.75
323,469,570,16446,COMPLETE,Second Class,8/31/2015 1:24,8/29/2015 1:24,4695,0.02,127.3899994,41066,129.9900055,1,53.5
324,471,573,18005,COMPLETE,Second Class,9/26/2015 19:36,9/20/2015 19:36,2168,0.029999999,126.0899963,44994,129.9900055,1,63.04999924
325,472,575,12804,COMPLETE,Second Class,07/11/15 21:27,07/06/15 21:27,4078,0.029999999,58.18999863,32027,59.99000168,1,15.13000011
326,474,577,10990,COMPLETE,Second Class,6/16/2015 9:56,06/10/15 09:56,6588,0.029999999,126.0899963,27538,129.9900055,1,37.83000183
327,476,579,17878,COMPLETE,Second Class,9/22/2015 23:06,9/18/2015 23:06,1459,0.039999999,124.7900009,44667,129.9900055,1,12.47999954
328,480,585,13050,COMPLETE,Second Class,7/16/2015 11:38,07/10/15 11:38,8456,0.059999999,56.68999863,32638,59.99000168,1,28.35000038
329,485,591,65011,COMPLETE,Second Class,08/08/17 23:53,08/06/17 23:53,2270,0.07,120.8899994,162500,129.9900055,1,42.31000137
330,486,592,19380,COMPLETE,Second Class,10/16/2015 21:19,10/10/15 21:19,482,0.07,120.8899994,48438,129.9900055,1,36.27000046
331,487,593,65005,COMPLETE,Second Class,08/12/17 21:47,08/06/17 21:47,1956,0.090000004,118.2900009,162490,129.9900055,1,28.38999939
332,488,595,18245,COMPLETE,Second Class,9/30/2015 7:41,9/24/2015 7:41,8224,0.090000004,118.2900009,45604,129.9900055,1,36.66999817
333,492,599,64637,COMPLETE,Second Class,08/04/17 12:52,08/01/17 12:52,9857,0.100000001,116.9899979,161560,129.9900055,1,56.15999985
334,494,601,14064,COMPLETE,Second Class,7/30/2015 6:53,7/25/2015 6:53,9342,0.100000001,116.9899979,35196,129.9900055,1,16.37999916
335,495,602,14551,COMPLETE,Second Class,08/03/15 09:30,08/01/15 09:30,2028,0.100000001,53.99000168,36402,59.99000168,1,17.8199997
336,508,620,41494,COMPLETE,Second Class,09/02/16 16:50,8/28/2016 16:50,1173,0.150000006,50.99000168,103574,59.99000168,1,14.27999973
337,512,624,70044,COMPLETE,Second Class,10/24/2017 11:10,10/19/2017 11:10,13597,0.150000006,303.5400085,173359,357.1000061,1,145.6999969
338,515,627,14574,COMPLETE,Second Class,08/06/15 17:34,08/01/15 17:34,6594,0.150000006,110.4899979,36449,129.9900055,1,50.83000183
339,520,632,12323,COMPLETE,Second Class,07/03/15 20:56,6/29/2015 20:56,4151,0.159999996,50.38999939,30793,59.99000168,1,13.60999966
340,521,633,71295,COMPLETE,Second Class,11/12/17 17:27,11/06/17 17:27,14848,0.159999996,387.6400146,174610,461.480011,1,145.3699951
341,524,636,44148,COMPLETE,Second Class,10/10/16 10:39,10/06/16 10:39,5887,0.170000002,107.8899994,110243,129.9900055,1,32.36999893
342,525,637,53540,PROCESSING,Standard Class,2/26/2017 13:05,2/20/2017 13:05,8524,0.059999999,283.4500122,133806,59.99000168,5,127.5500031
343,527,639,57570,PROCESSING,Standard Class,4/26/2017 8:59,4/20/2017 8:59,3207,0.100000001,269.9599915,144015,59.99000168,5,2.700000048
344,528,640,5154,PROCESSING,Standard Class,3/22/2015 5:19,3/17/2015 5:19,12310,0.119999997,263.9599915,12871,59.99000168,5,108.2200012
345,529,641,9122,PROCESSING,Standard Class,5/17/2015 3:29,5/14/2015 3:29,1222,0.119999997,263.9599915,22760,59.99000168,5,95.01999664
346,530,642,4427,PROCESSING,Standard Class,03/09/15 14:37,03/06/15 14:37,8397,0.129999995,260.9599915,11090,59.99000168,5,49.06000137
347,531,643,9340,PROCESSING,Standard Class,5/23/2015 7:52,5/17/2015 7:52,6306,0.150000006,254.9600067,23308,59.99000168,5,71.38999939
348,532,644,9331,PROCESSING,Standard Class,5/19/2015 4:42,5/17/2015 4:42,8002,0.159999996,251.9600067,23280,59.99000168,5,47.86999893
349,533,645,58315,PROCESSING,Standard Class,05/07/17 05:59,05/01/17 05:59,12382,0.170000002,248.9600067,145934,59.99000168,5,28.12999916
